path,class,attributes,caption,instance_id
Images/Dataset_jk/Personal_Care_shampoo_bottle_C_005.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:small,White bottle sits on desk,Team2_Personal_Care_shampoo_bottle_C_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_D_001.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:medium,Dark green hair shampoo bottle,Team2_Personal_Care_shampoo_bottle_D_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_D_002.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:small,Green shampoo bottle,Team2_Personal_Care_shampoo_bottle_D_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_D_003.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:medium,Green shampoo bottle,Team2_Personal_Care_shampoo_bottle_D_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_D_004.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:medium,Green shampoo bottle,Team2_Personal_Care_shampoo_bottle_D_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_D_005.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:medium,Green shampoo bottle on desk,Team2_Personal_Care_shampoo_bottle_D_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_E_001.jpg,Personal_Care_shampoo_bottle,color:blue;material:plastic;condition:new;size:medium,Dark blue shampoo bottle,Team2_Personal_Care_shampoo_bottle_E_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_E_002.jpg,Personal_Care_shampoo_bottle,color:blue;material:plastic;condition:new;size:medium,Dark blue shampoo bottle,Team2_Personal_Care_shampoo_bottle_E_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_E_003.jpg,Personal_Care_shampoo_bottle,color:blue;material:plastic;condition:new;size:medium,Dark blue shampoo bottle,Team2_Personal_Care_shampoo_bottle_E_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_E_004.jpg,Personal_Care_shampoo_bottle,color:blue;material:plastic;condition:new;size:medium,Dark blue shampoo bottle,Team2_Personal_Care_shampoo_bottle_E_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_E_005.jpg,Personal_Care_shampoo_bottle,color:blue;material:plastic;condition:new;size:medium,Dark blue shampoo bottle,Team2_Personal_Care_shampoo_bottle_E_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_F_001.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,Pump bottle shampoo container,Team2_Personal_Care_shampoo_bottle_F_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_F_002.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,Hair product bottle standing upright,Team2_Personal_Care_shampoo_bottle_F_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_F_003.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,Bottle of organic hair product,Team2_Personal_Care_shampoo_bottle_F_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_F_004.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,White bottle with red pump,Team2_Personal_Care_shampoo_bottle_F_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_F_005.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,Pump bottle of shampoo object,Team2_Personal_Care_shampoo_bottle_F_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_G_001.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,"Shampoo bottle, light beige color",Team2_Personal_Care_shampoo_bottle_G_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_G_002.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,Beige shampoo bottle with label,Team2_Personal_Care_shampoo_bottle_G_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_G_003.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,Beige shampoo bottle laying down,Team2_Personal_Care_shampoo_bottle_G_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_G_004.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,White shampoo bottle sitting down,Team2_Personal_Care_shampoo_bottle_G_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_G_005.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,"Shampoo bottle, light beige color",Team2_Personal_Care_shampoo_bottle_G_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_G_006.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,"Shampoo bottle, light beige color",Team2_Personal_Care_shampoo_bottle_G_006
Images/Dataset_jk/Personal_Care_shampoo_bottle_H_001.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,"Shampoo bottle, light beige color",Team2_Personal_Care_shampoo_bottle_H_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_H_002.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,Cream shampoo bottle on surface,Team2_Personal_Care_shampoo_bottle_H_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_H_003.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,Cream shampoo bottle standing upright,Team2_Personal_Care_shampoo_bottle_H_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_H_004.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:new;size:medium,Cream hair conditioner bottle shown,Team2_Personal_Care_shampoo_bottle_H_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_H_005.jpg,Personal_Care_shampoo_bottle,color:beige;material:plastic;condition:used;size:medium,Cream shampoo bottle lying down,Team2_Personal_Care_shampoo_bottle_H_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_I_001.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:small,Green cylindrical bottle with cap,Team2_Personal_Care_shampoo_bottle_I_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_I_002.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:small,Green travel-sized shampoo bottle object,Team2_Personal_Care_shampoo_bottle_I_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_I_003.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:small,Olive green bottle standing upright,Team2_Personal_Care_shampoo_bottle_I_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_I_004.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:small,Olive green travel shampoo bottle,Team2_Personal_Care_shampoo_bottle_I_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_I_005.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:new;size:small,Olive green travel shampoo bottle,Team2_Personal_Care_shampoo_bottle_I_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_J_001.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:small,Green shampoo bottle with pump,Team2_Personal_Care_shampoo_bottle_J_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_J_002.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:small,Green shampoo bottle with pump,Team2_Personal_Care_shampoo_bottle_J_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_J_003.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:small,Green shampoo bottle with pump,Team2_Personal_Care_shampoo_bottle_J_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_J_004.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:small,Green shampoo bottle with pump,Team2_Personal_Care_shampoo_bottle_J_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_J_005.jpg,Personal_Care_shampoo_bottle,color:green;material:plastic;condition:used;size:small,Green shampoo bottle with pump,Team2_Personal_Care_shampoo_bottle_J_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_K_001.jpeg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:used;size:medium,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_K_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_K_002.jpeg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:used;size:medium,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_K_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_K_003.jpeg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:used;size:medium,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_K_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_K_004.jpeg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:used;size:medium,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_K_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_K_005.jpeg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:used;size:medium,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_K_005
Images/Dataset_jk/Personal_Care_shampoo_bottle_L_001.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,Herbal shampoo bottle for hair,Team2_Personal_Care_shampoo_bottle_L_001
Images/Dataset_jk/Personal_Care_shampoo_bottle_L_002.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_L_002
Images/Dataset_jk/Personal_Care_shampoo_bottle_L_003.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_L_003
Images/Dataset_jk/Personal_Care_shampoo_bottle_L_004.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,White shampoo bottle,Team2_Personal_Care_shampoo_bottle_L_004
Images/Dataset_jk/Personal_Care_shampoo_bottle_L_005.jpg,Personal_Care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,Herbal shampoo bottle for hair,Team2_Personal_Care_shampoo_bottle_L_005
Images/Dataset_prak/cosmetics_nailpolish_001.jpeg,cosmetics_nailpolish,color:pink;material:glass;condition:used;size:small,small glitter nailpolish,Team2_cosmetics_nailpolish_A_001
Images/Dataset_prak/cosmetics_nailpolish_002.jpeg,cosmetics_nailpolish,color:peach;material:glass;condition:new;size:small,peach nailpolish,Team2_cosmetics_nailpolish_B_002
Images/Dataset_prak/cosmetics_nailpolish_003.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:used;size:small,golden glitter nailpolish,Team2_cosmetics_nailpolish_C_003
Images/Dataset_prak/cosmetics_nailpolish_004.jpeg,cosmetics_nailpolish,color:black;material:glass;condition:new;size:small,black nailpolish,Team2_cosmetics_nailpolish_D_004
Images/Dataset_prak/cosmetics_nailpolish_005.jpeg,cosmetics_nailpolish,color:pink;material:plastic;condition:used;size:small,thin light pink nailpolish,Team2_cosmetics_nailpolish_E_005
Images/Dataset_prak/cosmetics_nailpolish_006.jpeg,cosmetics_nailpolish,color:silver;material:glass;condition:new;size:small,silver glitter nailpolish,Team2_cosmetics_nailpolish_F_006
Images/Dataset_prak/cosmetics_nailpolish_007.jpeg,cosmetics_nailpolish,color:transparent;material:plastic;condition:new;size:small,light gray nailpolish,Team2_cosmetics_nailpolish_G_007
Images/Dataset_prak/cosmetics_nailpolish_008.jpeg,cosmetics_nailpolish,color:purple;material:plastic;condition:used;size:small,purple nailpolish,Team2_cosmetics_nailpolish_H_008
Images/Dataset_prak/cosmetics_nailpolish_009.jpeg,cosmetics_nailpolish,color:peach;material:glass;condition:new;size:small,peach nailpolish,Team2_cosmetics_nailpolish_B_009
Images/Dataset_prak/cosmetics_nailpolish_010.jpeg,cosmetics_nailpolish,color:black;material:plastic;condition:new;size:small,black tube shape nailpolish,Team2_cosmetics_nailpolish_I_010
Images/Dataset_prak/cosmetics_nailpolish_011.jpeg,cosmetics_nailpolish,color:silver;material:glass;condition:new;size:small,silver tube shape nailpolish,Team2_cosmetics_nailpolish_J_011
Images/Dataset_prak/cosmetics_nailpolish_012.jpeg,cosmetics_nailpolish,color:yellow;material:glass;condition:new;size:small,yellow tube shape nailpolish,Team2_cosmetics_nailpolish_K_012
Images/Dataset_prak/cosmetics_nailpolish_013.jpeg,cosmetics_nailpolish,color:blue;material:glass;condition:new;size:small,Light blue nail polish bottle,Team2_cosmetics_nailpolish_L_013
Images/Dataset_prak/cosmetics_nailpolish_014.jpeg,cosmetics_nailpolish,color:gray;material:glass;condition:used;size:small,gray glitter nailpolish,Team2_cosmetics_nailpolish_M_014
Images/Dataset_prak/cosmetics_nailpolish_015.jpeg,cosmetics_nailpolish,color:blue;material:plastic;condition:new;size:small,blue nailpolish with broad base,Team2_cosmetics_nailpolish_N_015
Images/Dataset_prak/cosmetics_nailpolish_016.jpeg,cosmetics_nailpolish,color:pink;material:glass;condition:new;size:small,dark pink nailpolish,Team2_cosmetics_nailpolish_O_016
Images/Dataset_prak/cosmetics_nailpolish_017.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:used;size:small,golden glitter nailpolish,Team2_cosmetics_nailpolish_C_017
Images/Dataset_prak/cosmetics_nailpolish_018.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:used;size:small,golden glitter nailpolish,Team2_cosmetics_nailpolish_C_018
Images/Dataset_prak/cosmetics_nailpolish_019.jpeg,cosmetics_nailpolish,color:pink;material:glass;condition:new;size:small,pink gradient nailpolish,Team2_cosmetics_nailpolish_P_019
Images/Dataset_prak/cosmetics_nailpolish_020.jpeg,cosmetics_nailpolish,color:peach;material:glass;condition:used;size:small,peach nailpolish,Team2_cosmetics_nailpolish_B_020
Images/Dataset_prak/cosmetics_nailpolish_021.jpeg,cosmetics_nailpolish,color:gray;material:glass;condition:used;size:small,light gray nailpolish,Team2_cosmetics_nailpolish_G_021
Images/Dataset_prak/cosmetics_nailpolish_022.jpeg,cosmetics_nailpolish,color:green;material:glass;condition:used;size:small,green-peacock color shade nailpolish,Team2_cosmetics_nailpolish_Q_022
Images/Dataset_prak/cosmetics_nailpolish_023.jpeg,cosmetics_nailpolish,color:green;material:glass;condition:used;size:small,green-peacock color shade nailpolish,Team2_cosmetics_nailpolish_Q_023
Images/Dataset_prak/cosmetics_nailpolish_024.jpeg,cosmetics_nailpolish,color:blue;material:glass;condition:used;size:small,blue nailpolish with broad base,Team2_cosmetics_nailpolish_N_024
Images/Dataset_prak/cosmetics_nailpolish_025.jpeg,cosmetics_nailpolish,color:blue;material:glass;condition:new;size:small,blue nailpolish with broad base,Team2_cosmetics_nailpolish_N_025
Images/Dataset_prak/cosmetics_nailpolish_026.jpeg,cosmetics_nailpolish,color:purple;material:glass;condition:new;size:small,purple nailpolish,Team2_cosmetics_nailpolish_H_026
Images/Dataset_prak/cosmetics_nailpolish_027.jpeg,cosmetics_nailpolish,color:purple;material:glass;condition:new;size:small,purple nailpolish,Team2_cosmetics_nailpolish_H_027
Images/Dataset_prak/cosmetics_nailpolish_028.jpeg,cosmetics_nailpolish,color:pink;material:plastic;condition:new;size:small,dark pink nailpolish,Team2_cosmetics_nailpolish_O_028
Images/Dataset_prak/cosmetics_nailpolish_029.jpeg,cosmetics_nailpolish,color:pink;material:glass;condition:new;size:small,dark pink nailpolish,Team2_cosmetics_nailpolish_O_029
Images/Dataset_prak/cosmetics_nailpolish_030.jpeg,cosmetics_nailpolish,color:peach;material:glass;condition:used;size:small,peach nailpolish,Team2_cosmetics_nailpolish_B_030
Images/Dataset_prak/cosmetics_nailpolish_031.jpeg,cosmetics_nailpolish,color:peach;material:glass;condition:used;size:small,peach nailpolish,Team2_cosmetics_nailpolish_B_031
Images/Dataset_prak/cosmetics_nailpolish_032.jpeg,cosmetics_nailpolish,color:pink;material:plastic;condition:new;size:small,dark pink nailpolish,Team2_cosmetics_nailpolish_O_032
Images/Dataset_prak/cosmetics_nailpolish_033.jpeg,cosmetics_nailpolish,color:blue;material:plastic;condition:new;size:small,Light blue nail polish bottle,Team2_cosmetics_nailpolish_L_033
Images/Dataset_prak/cosmetics_nailpolish_034.jpeg,cosmetics_nailpolish,color:blue;material:plastic;condition:new;size:small,Light blue nail polish bottle,Team2_cosmetics_nailpolish_L_034
Images/Dataset_prak/cosmetics_nailpolish_035.jpeg,cosmetics_nailpolish,color:white;material:plastic;condition:used;size:small,white tube shape nailpolish,Team2_cosmetics_nailpolish_R_035
Images/Dataset_prak/cosmetics_nailpolish_036.jpeg,cosmetics_nailpolish,color:beige;material:plastic;condition:new;size:small,peach tube shape nailpolish,Team2_cosmetics_nailpolish_S_036
Images/Dataset_prak/cosmetics_nailpolish_037.jpeg,cosmetics_nailpolish,color:white;material:plastic;condition:new;size:small,white tube shape nailpolish,Team2_cosmetics_nailpolish_R_037
Images/Dataset_prak/cosmetics_nailpolish_038.jpeg,cosmetics_nailpolish,color:white;material:plastic;condition:new;size:small,white tube shape nailpolish,Team2_cosmetics_nailpolish_R_038
Images/Dataset_prak/cosmetics_nailpolish_039.jpeg,cosmetics_nailpolish,color:black;material:glass;condition:new;size:small,black tube shape nailpolish,Team2_cosmetics_nailpolish_I_039
Images/Dataset_prak/cosmetics_nailpolish_040.jpeg,cosmetics_nailpolish,color:yellow;material:glass;condition:new;size:small,yellow tube shape nailpolish,Team2_cosmetics_nailpolish_K_040
Images/Dataset_prak/cosmetics_nailpolish_041.jpeg,cosmetics_nailpolish,color:silver;material:glass;condition:new;size:small,silver tube shape nailpolish,Team2_cosmetics_nailpolish_J_041
Images/Dataset_prak/cosmetics_nailpolish_042.jpeg,cosmetics_nailpolish,color:silver;material:glass;condition:new;size:small,silver tube shape nailpolish,Team2_cosmetics_nailpolish_J_042
Images/Dataset_prak/cosmetics_nailpolish_043.jpeg,cosmetics_nailpolish,color:silver;material:glass;condition:new;size:small,silver tube shape nailpolish,Team2_cosmetics_nailpolish_J_043
Images/Dataset_prak/cosmetics_nailpolish_044.jpeg,cosmetics_nailpolish,color:yellow;material:glass;condition:new;size:small,yellow tube shape nailpolish,Team2_cosmetics_nailpolish_K_044
Images/Dataset_prak/cosmetics_nailpolish_045.jpeg,cosmetics_nailpolish,color:yellow;material:glass;condition:new;size:small,yellow tube shape nailpolish,Team2_cosmetics_nailpolish_K_045
Images/Dataset_prak/cosmetics_nailpolish_046.jpeg,cosmetics_nailpolish,color:black;material:plastic;condition:new;size:small,black tube shape nailpolish,Team2_cosmetics_nailpolish_I_046
Images/Dataset_prak/cosmetics_nailpolish_047.jpeg,cosmetics_nailpolish,color:black;material:plastic;condition:new;size:small,black tube shape nailpolish,Team2_cosmetics_nailpolish_I_047
Images/Dataset_prak/cosmetics_nailpolish_048.jpeg,cosmetics_nailpolish,color:blue;material:glass;condition:used;size:small,blue nailpolish with broad base,Team2_cosmetics_nailpolish_N_048
Images/Dataset_prak/cosmetics_nailpolish_049.jpeg,cosmetics_nailpolish,color:pink;material:glass;condition:used;size:small,pink gradient nailpolish,Team2_cosmetics_nailpolish_P_049
Images/Dataset_prak/cosmetics_nailpolish_050.jpeg,cosmetics_nailpolish,color:green;material:glass;condition:new;size:small,green-peacock color shade nailpolish,Team2_cosmetics_nailpolish_Q_050
Images/Dataset_prak/cosmetics_nailpolish_051.jpeg,cosmetics_nailpolish,color:silver;material:glass;condition:new;size:small,silver glitter nailpolish,Team2_cosmetics_nailpolish_F_051
Images/Dataset_prak/cosmetics_nailpolish_052.jpeg,cosmetics_nailpolish,color:peach;material:plastic;condition:used;size:small,peach nailpolish,Team2_cosmetics_nailpolish_B_052
Images/Dataset_prak/cosmetics_nailpolish_053.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:new;size:small,golden glitter nailpolish,Team2_cosmetics_nailpolish_C_053
Images/Dataset_prak/cosmetics_nailpolish_054.jpeg,cosmetics_nailpolish,color:pink;material:glass;condition:new;size:small,dark pink nailpolish with broad base,Team2_cosmetics_nailpolish_O_054
Images/Dataset_prak/cosmetics_nailpolish_055.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:used;size:small,small glitter nailpolish,Team2_cosmetics_nailpolish_A_055
Images/Dataset_prak/cosmetics_nailpolish_056.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:used;size:small,small glitter nailpolish,Team2_cosmetics_nailpolish_A_056
Images/Dataset_prak/cosmetics_nailpolish_057.jpeg,cosmetics_nailpolish,color:golden;material:glass;condition:used;size:small,small glitter nailpolish,Team2_cosmetics_nailpolish_A_057
Images/Dataset_prak/cosmetics_nailpolish_058.jpeg,cosmetics_nailpolish,color:orange;material:plastic;condition:new;size:small,orange nailpolish,Team2_cosmetics_nailpolish_T_058
Images/Dataset_prak/cosmetics_nailpolish_059.jpeg,cosmetics_nailpolish,color:orange;material:plastic;condition:new;size:small,orange nailpolish,Team2_cosmetics_nailpolish_T_059
Images/Dataset_prak/cosmetics_nailpolish_060.jpeg,cosmetics_nailpolish,color:orange;material:plastic;condition:used;size:small,orange nailpolish,Team2_cosmetics_nailpolish_T_060
Images/Dataset_prak/team2_plastic_container_001.jpeg,food_storage_plastic_container,color:purple;material:plastic;condition:new;size:medium,Purple sauce bottle standing upright,Team2_food_storage_plastic_container_A_001
Images/Dataset_prak/team2_plastic_container_002.jpeg,food_storage_plastic_container,color:purple;material:plastic;condition:new;size:medium,Purple sauce bottle standing upright,Team2_food_storage_plastic_container_A_002
Images/Dataset_prak/team2_plastic_container_003.jpeg,food_storage_plastic_container,color:purple;material:plastic;condition:new;size:medium,Purple sauce bottle standing upright,Team2_food_storage_plastic_container_A_003
Images/Dataset_prak/team2_plastic_container_004.jpeg,food_storage_plastic_container,color:white;material:plastic;condition:new;size:medium,mayonnaise box,Team2_food_storage_plastic_container_B_004
Images/Dataset_prak/team2_plastic_container_005.jpeg,food_storage_plastic_container,color:beige;material:plastic;condition:new;size:medium,mayonnaise box,Team2_food_storage_plastic_container_B_005
Images/Dataset_prak/team2_plastic_container_006.jpeg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small,red sauce bottle,Team2_food_storage_plastic_container_C_006
Images/Dataset_prak/team2_plastic_container_007.jpeg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small,red sauce bottle,Team2_food_storage_plastic_container_C_007
Images/Dataset_prak/team2_plastic_container_008.jpeg,food_storage_plastic_container,color:red;material:glass;condition:used;size:small,red sauce bottle,Team2_food_storage_plastic_container_C_008
Images/Dataset_prak/team2_plastic_container_009.jpeg,food_storage_plastic_container,color:brown;material:plastic;condition:used;size:medium,container with brown granular substance,Team2_food_storage_plastic_container_D_009
Images/Dataset_prak/team2_plastic_container_010.jpeg,food_storage_plastic_container,color:brown;material:plastic;condition:used;size:small,container with brown granular substance,Team2_food_storage_plastic_container_D_010
Images/Dataset_prak/team2_plastic_container_011.jpeg,food_storage_plastic_container,color:peach;material:glass;condition:new;size:small,mayonnaise box,Team2_food_storage_plastic_container_E_011
Images/Dataset_prak/team2_plastic_container_012.jpeg,food_storage_plastic_container,color:peach;material:glass;condition:new;size:small,mayonnaise box,Team2_food_storage_plastic_container_E_012
Images/Dataset_prak/team2_plastic_container_013.jpeg,food_storage_plastic_container,color:multicolor;material:plastic;condition:new;size:small,kissan jam box,Team2_food_storage_plastic_container_F_013
Images/Dataset_prak/team2_plastic_container_014.jpeg,food_storage_plastic_container,color:multicolor;material:plastic;condition:new;size:small,kissan jam box,Team2_food_storage_plastic_container_F_014
Images/Dataset_prak/team2_plastic_container_015.jpeg,food_storage_plastic_container,color:golden;material:glass;condition:used;size:small,box with golden lid,Team2_food_storage_plastic_container_G_015
Images/Dataset_prak/team2_plastic_container_016.jpeg,food_storage_plastic_container,color:golden;material:glass;condition:used;size:small,box with golden lid,Team2_food_storage_plastic_container_G_016
Images/Dataset_prak/team2_plastic_container_017.jpeg,food_storage_plastic_container,color:red;material:glass;condition:new;size:medium,kissan big jam box,Team2_food_storage_plastic_container_H_017
Images/Dataset_prak/team2_plastic_container_018.jpeg,food_storage_plastic_container,color:red;material:glass;condition:new;size:medium,kissan big jam box,Team2_food_storage_plastic_container_H_018
Images/Dataset_prak/team2_plastic_container_019.jpeg,food_storage_plastic_container,color:brown;material:plastic;condition:used;size:small,transparent container ,Team2_food_storage_plastic_container_I_019
Images/Dataset_prak/team2_plastic_container_020.jpeg,food_storage_plastic_container,color:brown;material:glass;condition:new;size:small,transparent container ,Team2_food_storage_plastic_container_I_020
Images/Dataset_prak/team2_plastic_container_021.jpeg,food_storage_plastic_container,color:brown;material:glass;condition:used;size:small,transparent container ,Team2_food_storage_plastic_container_I_021
Images/Dataset_prak/team2_plastic_container_022.jpeg,food_storage_plastic_container,color:purple;material:glass;condition:new;size:small,purple container,Team2_food_storage_plastic_container_J_022
Images/Dataset_prak/team2_plastic_container_023.jpeg,food_storage_plastic_container,color:purple;material:glass;condition:new;size:small,purple container,Team2_food_storage_plastic_container_J_023
Images/Dataset_prak/team2_plastic_container_024.jpeg,food_storage_plastic_container,color:purple;material:plastic;condition:new;size:small,purple container,Team2_food_storage_plastic_container_J_024
Images/Dataset_prak/team2_plastic_container_025.jpeg,food_storage_plastic_container,color:purple;material:glass;condition:new;size:small,purple container,Team2_food_storage_plastic_container_J_025
Images/Dataset_prak/team2_plastic_container_026.jpeg,food_storage_plastic_container,color:purple;material:glass;condition:new;size:small,purple container,Team2_food_storage_plastic_container_J_026
Images/Dataset_prak/team2_plastic_container_027.jpeg,food_storage_plastic_container,color:brown;material:metal;condition:new;size:small,brown box with transparent cap,Team2_food_storage_plastic_container_K_027
Images/Dataset_prak/team2_plastic_container_028.jpeg,food_storage_plastic_container,color:white;material:plastic;condition:used;size:medium,transparent box with blue cap,Team2_food_storage_plastic_container_L_028
Images/Dataset_prak/team2_plastic_container_029.jpeg,food_storage_plastic_container,color:brown;material:plastic;condition:new;size:small,small brown box with transparent cap,Team2_food_storage_plastic_container_M_029
Images/Dataset_prak/team2_plastic_container_030.jpeg,food_storage_plastic_container,color:green;material:plastic;condition:used;size:small,green spoon shaped plastic container,Team2_food_storage_plastic_container_N_030
Images/Dataset_prak/team2_plastic_container_031.jpeg,food_storage_plastic_container,color:green;material:plastic;condition:new;size:small,green spoon shaped plastic container,Team2_food_storage_plastic_container_N_031
Images/Dataset_prak/team2_plastic_container_032.jpeg,food_storage_plastic_container,color:white;material:plastic;condition:new;size:small,transparent container with brown cap,Team2_food_storage_plastic_container_O_032
Images/Dataset_prak/team2_plastic_container_033.jpeg,food_storage_plastic_container,color:green;material:plastic;condition:new;size:small,green spoon shaped plastic container,Team2_food_storage_plastic_container_N_033
Images/Dataset_prak/team2_plastic_container_034.jpeg,food_storage_plastic_container,color:red;material:plastic;condition:used;size:small,White container with red logo,Team2_food_storage_plastic_container_P_034
Images/Dataset_prak/team2_plastic_container_035.jpeg,food_storage_plastic_container,color:green;material:plastic;condition:new;size:small,green spoon shaped plastic container,Team2_food_storage_plastic_container_N_035
Images/Dataset_prak/team2_plastic_container_036.jpeg,food_storage_plastic_container,color:red;material:plastic;condition:new;size:small,Small red container,Team2_food_storage_plastic_container_Q_036
Images/Dataset_prak/team2_plastic_container_037.jpeg,food_storage_plastic_container,color:white;material:plastic;condition:new;size:small,transparent container,Team2_food_storage_plastic_container_R_037
Images/Dataset_prak/team2_plastic_container_038.jpeg,food_storage_plastic_container,color:white;material:plastic;condition:new;size:medium,White plastic container with blue cover,Team2_food_storage_plastic_container_L_038
Images/Dataset_prak/team2_plastic_container_039.jpeg,food_storage_plastic_container,color:brown;material:plastic;condition:new;size:small,brown container ,Team2_food_storage_plastic_container_T_039
Images/Dataset_prak/team2_plastic_container_040.jpeg,food_storage_plastic_container,color:brown;material:plastic;condition:new;size:small,brown container ,Team2_food_storage_plastic_container_T_040
